Time from start of file (ns),Time from start of region (ns),Time (),Seconds from midnight Sunday (),Hunter heading (deg),Number of targets (),Target 1 range forward (m),Target 1 range lateral (m),Target 1 range horizontal (m),Target 1 angle to target (deg),Target 1 range velocity forward (m/s),Target 1 range velocity lateral (m/s),Target 1 time to collision forward (),Target 1 time to collision lateral (),Target 1 time gap forward (),Target 2 range forward (m),Target 2 range lateral (m),Target 2 range horizontal (m),Target 2 angle to target (deg),Target 2 range velocity forward (m/s),Target 2 range velocity lateral (m/s),Target 2 time to collision forward (),Target 2 time to collision lateral (),Target 2 time gap forward (),Hunter distance along line 1 (m),Hunter line number to left of A (),Hunter distance lateral from A to line on left of A (m),Hunter velocity lateral of A to line on left of A (m/s),Hunter acceleration lateral of A to line on left of A (m/s²),Hunter line number to right of A (),Hunter distance lateral from A to line on right of A (m),Hunter velocity lateral of A to line on right of A (m/s),Hunter acceleration lateral of A to line on right of A (m/s²),Hunter distance lateral from A to line 1 (m),Hunter distance lateral from A to line 2 (m),Hunter distance lateral from A to line 3 (m),Hunter distance lateral from A to line 4 (m),Hunter distance lateral from A to line 5 (m),Hunter distance lateral from A to line 6 (m),Hunter distance lateral from A to line 7 (m),Hunter distance lateral from A to line 8 (m)
40760000000,40310000000,1.26057256476E+18,0.000169365,33.93,1,9.208,0.301,9.21291837584595,1.87227310101712,-0.49,-0.11,18.7918367346939,2.73636363636364,19.1833333333333,0,0,0,0,0,0,0,0,0,-3604.88,,,,,,,,,,,,,,,,
40770000000,40320000000,1.26057256477E+18,0.000169365,33.94,1,9.203,0.3,9.20788841157407,1.86707044323655,-0.51,-0.12,18.0450980392157,2.5,18.7816326530612,0,0,0,0,0,0,0,0,0,-3604.881,,,,,,,,,,,,,,,,
40780000000,40330000000,1.26057256478E+18,0.000169365,33.94,1,9.198,0.299,9.20285852330677,1.86186209831322,-0.52,-0.13,17.6884615384615,2.3,18.0352941176471,0,0,0,0,0,0,0,0,0,-3604.882,,,,,,,,,,,,,,,,
40790000000,40340000000,1.26057256479E+18,0.000169365,33.95,1,9.193,0.298,9.19782871116874,1.85664805700313,-0.53,-0.12,17.3452830188679,2.48333333333333,17.6788461538462,0,0,0,0,0,0,0,0,0,-3604.883,,,,,,,,,,,,,,,,
40800000000,40350000000,1.2605725648E+18,0.000169365,33.95,1,9.188,0.296,9.19276672172203,1.84519886129436,-0.55,-0.14,16.7054545454545,2.11428571428571,17.3358490566038,0,0,0,0,0,0,0,0,0,-3604.885,,,,,,,,,,,,,,,,
40810000000,40360000000,1.26057256481E+18,0.000169365,33.96,1,9.182,0.295,9.18673766905314,1.84017022194953,-0.56,-0.12,16.3964285714286,2.45833333333333,16.6945454545455,0,0,0,0,0,0,0,0,0,-3604.886,,,,,,,,,,,,,,,,
40820000000,40370000000,1.26057256482E+18,0.000169365,33.96,1,9.176,0.294,9.18070868724196,1.83513497793955,-0.58,-0.12,15.8206896551724,2.45,16.3857142857143,0,0,0,0,0,0,0,0,0,-3604.887,,,,,,,,,,,,,,,,
40830000000,40380000000,1.26057256483E+18,0.000169365,33.97,1,9.171,0.293,9.17567926640856,1.82989369981099,-0.59,-0.15,15.5440677966102,1.95333333333333,15.8120689655172,0,0,0,0,0,0,0,0,0,-3604.889,,,,,,,,,,,,,,,,
40840000000,40390000000,1.26057256484E+18,0.000169365,33.98,1,9.165,0.291,9.16961863983448,1.81860035922453,-0.61,-0.14,15.0245901639344,2.07857142857143,15.5338983050847,0,0,0,0,0,0,0,0,0,-3604.89,,,,,,,,,,,,,,,,
40850000000,40400000000,1.26057256485E+18,0.000169365,33.98,1,9.159,0.29,9.16358996245467,1.81354151761209,-0.62,-0.16,14.7725806451613,1.8125,15.0147540983607,0,0,0,0,0,0,0,0,0,-3604.892,,,,,,,,,,,,,,,,
40860000000,40410000000,1.26057256486E+18,0.000169365,33.99,1,9.153,0.288,9.15752985253119,1.80222244672896,-0.64,-0.16,14.3015625,1.8,14.7629032258065,0,0,0,0,0,0,0,0,0,-3604.893,,,,,,,,,,,,,,,,
40870000000,40420000000,1.26057256487E+18,0.000169365,34,1,9.146,0.287,9.15050189880315,1.79734250011246,-0.65,-0.16,14.0707692307692,1.79375,14.290625,0,0,0,0,0,0,0,0,0,-3604.895,,,,,,,,,,,,,,,,
40880000000,40430000000,1.26057256488E+18,0.000169365,34.01,1,9.14,0.285,9.14444230120132,1.7859964942349,-0.66,-0.19,13.8484848484848,1.5,13.8484848484848,0,0,0,0,0,0,0,0,0,-3604.896,,,,,,,,,,,,,,,,
40890000000,40440000000,1.26057256489E+18,0.000169365,34.01,1,9.134,0.283,9.13838306266486,1.7746354418894,-0.67,-0.17,13.6328358208955,1.66470588235294,13.6328358208955,0,0,0,0,0,0,0,0,0,-3604.898,,,,,,,,,,,,,,,,
40900000000,40450000000,1.2605725649E+18,0.000169365,34.02,1,9.127,0.281,9.13132465746345,1.76345238359896,-0.69,-0.2,13.2275362318841,1.405,13.2275362318841,0,0,0,0,0,0,0,0,0,-3604.9,,,,,,,,,,,,,,,,
40910000000,40460000000,1.26057256491E+18,0.000169365,34.03,1,9.12,0.279,9.12426660066441,1.75225202361993,-0.7,-0.22,13.0285714285714,1.26818181818182,12.8450704225352,0,0,0,0,0,0,0,0,0,-3604.901,,,,,,,,,,,,,,,,
40920000000,40470000000,1.26057256492E+18,0.000169365,34.04,1,9.113,0.277,9.11720889307687,1.74103432262718,-0.71,-0.24,12.8352112676056,1.15416666666667,12.6569444444444,0,0,0,0,0,0,0,0,0,-3604.903,,,,,,,,,,,,,,,,
40930000000,40480000000,1.26057256493E+18,0.000169365,34.05,1,9.106,0.274,9.11012140424045,1.7235128628585,-0.71,-0.25,12.8253521126761,1.096,12.3054054054054,0,0,0,0,0,0,0,0,0,-3604.905,,,,,,,,,,,,,,,,
40940000000,40490000000,1.26057256494E+18,0.000169365,34.06,1,9.099,0.272,9.10306459386068,1.71225545092422,-0.72,-0.27,12.6375,1.00740740740741,11.9723684210526,0,0,0,0,0,0,0,0,0,-3604.907,,,,,,,,,,,,,,,,
40950000000,40500000000,1.26057256495E+18,0.000169365,34.06,1,9.092,0.269,9.09597850701067,1.69468432456181,-0.73,-0.29,12.4547945205479,0.927586206896552,11.8077922077922,0,0,0,0,0,0,0,0,0,-3604.909,,,,,,,,,,,,,,,,
40960000000,40510000000,1.26057256496E+18,0.000169365,34.07,1,9.084,0.266,9.0878937053643,1.67727031576208,-0.74,-0.3,12.2756756756757,0.886666666666667,11.4987341772152,0,0,0,0,0,0,0,0,0,-3604.91,,,,,,,,,,,,,,,,
40970000000,40520000000,1.26057256497E+18,0.000169365,34.08,1,9.077,0.263,9.0808093251648,1.65964253888836,-0.75,-0.33,12.1026666666667,0.796969696969697,11.2061728395062,0,0,0,0,0,0,0,0,0,-3604.912,,,,,,,,,,,,,,,,
40980000000,40530000000,1.26057256498E+18,0.000169365,34.09,1,9.07,0.26,9.07372580586387,1.64198723764544,-0.75,-0.35,12.0933333333333,0.742857142857143,10.9277108433735,0,0,0,0,0,0,0,0,0,-3604.914,,,,,,,,,,,,,,,,
40990000000,40540000000,1.26057256499E+18,0.000169365,34.11,1,9.062,0.256,9.06561525766453,1.61816591805033,-0.76,-0.4,11.9236842105263,0.64,10.7880952380952,0,0,0,0,0,0,0,0,0,-3604.916,,,,,,,,,,,,,,,,
41000000000,40550000000,1.260572565E+18,0.000169365,34.12,1,9.055,0.252,9.05850589225398,1.59412596312806,-0.76,-0.42,11.9144736842105,0.6,10.5290697674419,0,0,0,0,0,0,0,0,0,-3604.918,,,,,,,,,,,,,,,,
41010000000,40560000000,1.26057256501E+18,0.000169365,34.13,1,9.048,0.248,9.05139812404691,1.57004824837392,-0.76,-0.45,11.9052631578947,0.551111111111111,10.2818181818182,0,0,0,0,0,0,0,0,0,-3604.921,,,,,,,,,,,,,,,,
41020000000,40570000000,1.26057256502E+18,0.000169365,34.15,1,9.04,0.243,9.04326539475648,1.5397701869872,-0.77,-0.5,11.7402597402597,0.486,10.0444444444444,0,0,0,0,0,0,0,0,0,-3604.923,,,,,,,,,,,,,,,,
41030000000,40580000000,1.26057256503E+18,0.000169365,34.16,1,9.033,0.238,9.03613484848472,1.50927060085114,-0.77,-0.51,11.7311688311688,0.466666666666667,9.92637362637362,0,0,0,0,0,0,0,0,0,-3604.925,,,,,,,,,,,,,,,,
41040000000,40590000000,1.26057256504E+18,0.000169365,34.17,1,9.025,0.232,9.02798144659148,1.47254227240974,-0.77,-0.55,11.7207792207792,0.421818181818182,9.70430107526882,0,0,0,0,0,0,0,0,0,-3604.927,,,,,,,,,,,,,,,,
41050000000,40600000000,1.26057256505E+18,0.000169365,34.19,1,9.017,0.227,9.01985687247863,1.44209774709543,-0.77,-0.6,11.7103896103896,0.378333333333333,9.49157894736842,0,0,0,0,0,0,0,0,0,-3604.929,,,,,,,,,,,,,,,,
41060000000,40610000000,1.26057256506E+18,0.000169365,34.21,1,9.01,0.221,9.01270996981485,1.40508643765596,-0.78,-0.62,11.5512820512821,0.356451612903226,9.38541666666667,0,0,0,0,0,0,0,0,0,-3604.931,,,,,,,,,,,,,,,,
41070000000,40620000000,1.26057256507E+18,0.000169365,34.22,1,9.002,0.214,9.00454329769145,1.36180713732958,-0.78,-0.68,11.5410256410256,0.314705882352941,9.18571428571429,0,0,0,0,0,0,0,0,0,-3604.934,,,,,,,,,,,,,,,,
41080000000,40630000000,1.26057256508E+18,0.000169365,34.24,1,8.994,0.207,8.99638177269062,1.31844928619246,-0.78,-0.71,11.5307692307692,0.291549295774648,8.994,0,0,0,0,0,0,0,0,0,-3604.936,,,,,,,,,,,,,,,,
41090000000,40640000000,1.26057256509E+18,0.000169365,34.26,1,8.987,0.2,8.98922516126946,1.27487089380932,-0.78,-0.75,11.5217948717949,0.266666666666667,8.81078431372549,0,0,0,0,0,0,0,0,0,-3604.939,,,,,,,,,,,,,,,,
41100000000,40650000000,1.2605725651E+18,0.000169365,34.28,1,8.979,0.193,8.98107398922868,1.23136016341696,-0.79,-0.8,11.3658227848101,0.24125,8.71747572815534,0,0,0,0,0,0,0,0,0,-3604.941,,,,,,,,,,,,,,,,
41110000000,40660000000,1.26057256511E+18,0.000169365,34.31,1,8.971,0.185,8.97290733263194,1.18138635856979,-0.79,-0.84,11.3556962025316,0.220238095238095,8.54380952380952,0,0,0,0,0,0,0,0,0,-3604.943,,,,,,,,,,,,,,,,
41120000000,40670000000,1.26057256512E+18,0.000169365,34.33,1,8.964,0.176,8.96572763360565,1.12480607996076,-0.8,-0.89,11.205,0.197752808988764,8.37757009345794,0,0,0,0,0,0,0,0,0,-3604.946,,,,,,,,,,,,,,,,
41130000000,40680000000,1.26057256513E+18,0.000169365,34.36,1,8.956,0.167,8.95755686557445,1.06825440294463,-0.8,-0.94,11.195,0.177659574468085,8.29259259259259,0,0,0,0,0,0,0,0,0,-3604.948,,,,,,,,,,,,,,,,
41140000000,40690000000,1.26057256514E+18,0.000169365,34.38,1,8.948,0.158,8.94939483987605,1.01159951814818,-0.79,-0.94,11.326582278481,0.168085106382979,8.13454545454545,0,0,0,0,0,0,0,0,0,-3604.951,,,,,,,,,,,,,,,,
41150000000,40700000000,1.26057256515E+18,0.000169365,34.41,1,8.94,0.148,8.94122497200467,0.948434097836838,-0.81,-1.03,11.037037037037,0.14368932038835,8.05405405405405,0,0,0,0,0,0,0,0,0,-3604.953,,,,,,,,,,,,,,,,
41160000000,40710000000,1.26057256516E+18,0.000169365,34.44,1,8.932,0.138,8.93306599102458,0.885153216717194,-0.81,-1.08,11.0271604938272,0.127777777777778,7.90442477876106,0,0,0,0,0,0,0,0,0,-3604.956,,,,,,,,,,,,,,,,
41170000000,40720000000,1.26057256517E+18,0.000169365,34.47,1,8.924,0.127,8.92490364093641,0.815337608493113,-0.81,-1.09,11.0172839506173,0.11651376146789,7.76,0,0,0,0,0,0,0,0,0,-3604.958,,,,,,,,,,,,,,,,
41180000000,40730000000,1.26057256518E+18,0.000169365,34.51,1,8.916,0.116,8.91675456654494,0.745394286471627,-0.81,-1.15,11.0074074074074,0.100869565217391,7.68620689655172,0,0,0,0,0,0,0,0,0,-3604.961,,,,,,,,,,,,,,,,
41190000000,40740000000,1.26057256519E+18,0.000169365,34.54,1,8.908,0.104,8.90860707406046,0.668892047444394,-0.82,-1.18,10.8634146341463,0.088135593220339,7.54915254237288,0,0,0,0,0,0,0,0,0,-3604.963,,,,,,,,,,,,,,,,
41200000000,40750000000,1.2605725652E+18,0.000169365,34.58,1,8.9,0.092,8.9004754929161,0.592249884845097,-0.83,-1.24,10.7228915662651,0.0741935483870968,7.47899159663866,0,0,0,0,0,0,0,0,0,-3604.966,,,,,,,,,,,,,,,,
41210000000,40760000000,1.26057256521E+18,0.000169365,34.62,1,8.892,0.079,8.89235092649857,0.50902468453179,-0.84,-1.28,10.5857142857143,0.06171875,7.34876033057851,0,0,0,0,0,0,0,0,0,-3604.969,,,,,,,,,,,,,,,,
41220000000,40770000000,1.26057256522E+18,0.000169365,34.66,1,8.883,0.067,8.88325267005279,0.432145044921534,-0.84,-1.31,10.575,0.0511450381679389,7.28114754098361,0,0,0,0,0,0,0,0,0,-3604.971,,,,,,,,,,,,,,,,
41230000000,40780000000,1.26057256523E+18,0.000169365,34.7,1,8.875,0.053,8.87515825211021,0.342156644079721,-0.85,-1.36,10.4411764705882,0.0389705882352941,7.15725806451613,0,0,0,0,0,0,0,0,0,-3604.974,,,,,,,,,,,,,,,,
41240000000,40790000000,1.26057256524E+18,0.000169365,34.74,1,8.866,0.04,8.86609023188914,0.258494882796544,-0.86,-1.39,10.3093023255814,0.0287769784172662,7.0928,0,0,0,0,0,0,0,0,0,-3604.976,,,,,,,,,,,,,,,,
41250000000,40800000000,1.26057256525E+18,0.000169365,34.79,1,8.858,0.026,8.85803815751547,0.168174078716499,-0.87,-1.43,10.1816091954023,0.0181818181818182,6.9748031496063,0,0,0,0,0,0,0,0,0,-3604.979,,,,,,,,,,,,,,,,
41260000000,40810000000,1.26057256526E+18,0.000169365,34.83,1,8.849,0.011,8.84900683692809,0.0712231043069747,-0.88,-1.46,10.0556818181818,0.00753424657534247,6.91328125,0,0,0,0,0,0,0,0,0,-3604.981,,,,,,,,,,,,,,,,
41270000000,40820000000,1.26057256527E+18,0.000169365,34.88,1,8.84,-0.003,8.84000050904976,-0.0194442683190626,-0.89,-1.49,9.93258426966292,-0.00201342281879195,6.8,0,0,0,0,0,0,0,0,0,-3604.984,,,,,,,,,,,,,,,,
41280000000,40830000000,1.26057256528E+18,0.000169365,34.93,1,8.831,-0.018,8.8310183444493,-0.116784350923547,-0.91,-1.54,9.7043956043956,-0.0116883116883117,6.7412213740458,0,0,0,0,0,0,0,0,0,-3604.987,,,,,,,,,,,,,,,,
41290000000,40840000000,1.26057256529E+18,0.000169365,34.98,1,8.822,-0.034,8.82206551777984,-0.220816918894922,-0.92,-1.56,9.58913043478261,-0.0217948717948718,6.63308270676692,0,0,0,0,0,0,0,0,0,-3604.989,,,,,,,,,,,,,,,,
41300000000,40850000000,1.2605725653E+18,0.000169365,35.04,1,8.813,-0.05,8.81314183478287,-0.325060505966158,-0.94,-1.58,9.37553191489362,-0.0316455696202532,6.57686567164179,0,0,0,0,0,0,0,0,0,-3604.992,,,,,,,,,,,,,,,,
41310000000,40860000000,1.26057256531E+18,0.000169365,35.09,1,8.803,-0.065,8.80323997173768,-0.423055547824062,-0.95,-1.61,9.26631578947369,-0.0403726708074534,6.47279411764706,0,0,0,0,0,0,0,0,0,-3604.994,,,,,,,,,,,,,,,,
41320000000,40870000000,1.26057256532E+18,0.000169365,35.15,1,8.794,-0.082,8.79438229780807,-0.534241273681841,-0.97,-1.63,9.0659793814433,-0.0503067484662577,6.41897810218978,0,0,0,0,0,0,0,0,0,-3604.997,,,,,,,,,,,,,,,,
41330000000,40880000000,1.26057256533E+18,0.000169365,35.2,1,8.784,-0.098,8.7845466587639,-0.639202349998588,-0.99,-1.64,8.87272727272727,-0.0597560975609756,6.31942446043165,0,0,0,0,0,0,0,0,0,-3605,,,,,,,,,,,,,,,,
41340000000,40890000000,1.26057256534E+18,0.000169365,35.26,1,8.774,-0.114,8.77474056596547,-0.744398375669494,-1,-1.66,8.774,-0.0686746987951807,6.26714285714286,0,0,0,0,0,0,0,0,0,-3605.002,,,,,,,,,,,,,,,,
41350000000,40900000000,1.26057256535E+18,0.000169365,35.32,1,8.764,-0.131,8.76497900739072,-0.856365608487933,-1.02,-1.68,8.5921568627451,-0.0779761904761905,6.17183098591549,0,0,0,0,0,0,0,0,0,-3605.005,,,,,,,,,,,,,,,,
41360000000,40910000000,1.26057256536E+18,0.000169365,35.38,1,8.754,-0.148,8.75525099583102,-0.968582085562755,-1.04,-1.7,8.41730769230769,-0.0870588235294118,6.12167832167832,0,0,0,0,0,0,0,0,0,-3605.007,,,,,,,,,,,,,,,,
41370000000,40920000000,1.26057256537E+18,0.000169365,35.44,1,8.743,-0.165,8.744556821246,-1.08117139417287,-1.07,-1.72,8.17102803738318,-0.0959302325581395,6.02965517241379,0,0,0,0,0,0,0,0,0,-3605.01,,,,,,,,,,,,,,,,
41380000000,40930000000,1.26057256538E+18,0.000169365,35.5,1,8.732,-0.182,8.73389649583735,-1.19403598558456,-1.08,-1.71,8.08518518518518,-0.106432748538012,5.98082191780822,0,0,0,0,0,0,0,0,0,-3605.012,,,,,,,,,,,,,,,,
41390000000,40940000000,1.26057256539E+18,0.000169365,35.56,1,8.722,-0.199,8.72426988349168,-1.30702617238056,-1.11,-1.74,7.85765765765766,-0.114367816091954,5.89324324324324,0,0,0,0,0,0,0,0,0,-3605.015,,,,,,,,,,,,,,,,
41400000000,40950000000,1.2605725654E+18,0.000169365,35.62,1,8.711,-0.216,8.71367758182502,-1.42042852237424,-1.12,-1.74,7.77767857142857,-0.124137931034483,5.84630872483222,0,0,0,0,0,0,0,0,0,-3605.018,,,,,,,,,,,,,,,,
41410000000,40960000000,1.26057256541E+18,0.000169365,35.69,1,8.699,-0.234,8.70214668917963,-1.54086447070404,-1.15,-1.76,7.56434782608696,-0.132954545454545,5.76092715231788,0,0,0,0,0,0,0,0,0,-3605.02,,,,,,,,,,,,,,,,
41420000000,40970000000,1.26057256542E+18,0.000169365,35.75,1,8.688,-0.252,8.69165392776312,-1.66142833041137,-1.17,-1.78,7.42564102564103,-0.141573033707865,5.71578947368421,0,0,0,0,0,0,0,0,0,-3605.023,,,,,,,,,,,,,,,,
41430000000,40980000000,1.26057256543E+18,0.000169365,35.82,1,8.676,-0.269,8.68016918037892,-1.77589082087887,-1.19,-1.79,7.29075630252101,-0.150279329608939,5.67058823529412,0,0,0,0,0,0,0,0,0,-3605.026,,,,,,,,,,,,,,,,
41440000000,40990000000,1.26057256544E+18,0.000169365,35.89,1,8.664,-0.287,8.66875221701486,-1.89726200710741,-1.21,-1.81,7.1603305785124,-0.158563535911602,5.58967741935484,0,0,0,0,0,0,0,0,0,-3605.028,,,,,,,,,,,,,,,,
41450000000,41000000000,1.26057256545E+18,0.000169365,35.95,1,8.652,-0.305,8.65737425551189,-2.01895276496865,-1.23,-1.81,7.03414634146342,-0.168508287292818,5.54615384615385,0,0,0,0,0,0,0,0,0,-3605.032,,,,,,,,,,,,,,,,
41460000000,41010000000,1.26057256546E+18,0.000169365,36.02,1,8.639,-0.323,8.64503614798689,-2.14121085074518,-1.26,-1.84,6.85634920634921,-0.17554347826087,5.46772151898734,0,0,0,0,0,0,0,0,0,-3605.034,,,,,,,,,,,,,,,,
41470000000,41020000000,1.26057256547E+18,0.000169365,36.09,1,8.626,-0.341,8.63273751483271,-2.2638178461626,-1.27,-1.84,6.79212598425197,-0.185326086956522,5.4251572327044,0,0,0,0,0,0,0,0,0,-3605.037,,,,,,,,,,,,,,,,
41480000000,41030000000,1.26057256548E+18,0.000169365,36.17,1,8.614,-0.36,8.62151935565884,-2.39313726569762,-1.3,-1.86,6.62615384615385,-0.193548387096774,5.35031055900621,0,0,0,0,0,0,0,0,0,-3605.04,,,,,,,,,,,,,,,,
41490000000,41040000000,1.26057256549E+18,0.000169365,36.24,1,8.601,-0.378,8.60930223653462,-2.51643728233872,-1.32,-1.87,6.51590909090909,-0.202139037433155,5.30925925925926,0,0,0,0,0,0,0,0,0,-3605.042,,,,,,,,,,,,,,,,
41500000000,41050000000,1.2605725655E+18,0.000169366,36.32,1,8.587,-0.397,8.59617228771038,-2.64705236892246,-1.35,-1.91,6.36074074074074,-0.207853403141361,5.2680981595092,0,0,0,0,0,0,0,0,0,-3605.045,,,,,,,,,,,,,,,,
41510000000,41060000000,1.26057256551E+18,0.000169366,36.39,1,8.574,-0.416,8.5840859734744,-2.77774288722948,-1.36,-1.91,6.30441176470588,-0.217801047120419,5.19636363636364,0,0,0,0,0,0,0,0,0,-3605.048,,,,,,,,,,,,,,,,
41520000000,41070000000,1.26057256552E+18,0.000169366,36.47,1,8.56,-0.434,8.5709950414173,-2.90246426115876,-1.38,-1.92,6.20289855072464,-0.226041666666667,5.1566265060241,0,0,0,0,0,0,0,0,0,-3605.051,,,,,,,,,,,,,,,,
41530000000,41080000000,1.26057256553E+18,0.000169366,36.55,1,8.546,-0.454,8.5580507126331,-3.04093783454561,-1.41,-1.93,6.06099290780142,-0.235233160621762,5.08690476190476,0,0,0,0,0,0,0,0,0,-3605.053,,,,,,,,,,,,,,,,
41540000000,41090000000,1.26057256554E+18,0.000169366,36.63,1,8.532,-0.473,8.54510111116305,-3.17313534075796,-1.42,-1.94,6.00845070422535,-0.243814432989691,5.04852071005917,0,0,0,0,0,0,0,0,0,-3605.056,,,,,,,,,,,,,,,,
41550000000,41100000000,1.26057256555E+18,0.000169366,36.71,1,8.518,-0.492,8.53219713790065,-3.30573342189183,-1.45,-1.96,5.87448275862069,-0.251020408163265,5.01058823529412,0,0,0,0,0,0,0,0,0,-3605.059,,,,,,,,,,,,,,,,
41560000000,41110000000,1.26057256556E+18,0.000169366,36.79,1,8.503,-0.512,8.51840084757697,-3.44584992404064,-1.47,-1.96,5.7843537414966,-0.261224489795918,4.97251461988304,0,0,0,0,0,0,0,0,0,-3605.062,,,,,,,,,,,,,,,,
41570000000,41120000000,1.26057256557E+18,0.000169366,36.87,1,8.488,-0.531,8.50459317075191,-3.57969633478566,-1.49,-1.98,5.69664429530201,-0.268181818181818,4.90635838150289,0,0,0,0,0,0,0,0,0,-3605.065,,,,,,,,,,,,,,,,
41580000000,41130000000,1.26057256558E+18,0.000169366,36.95,1,8.473,-0.55,8.49083205581173,-3.71397733080421,-1.51,-1.98,5.6112582781457,-0.277777777777778,4.86954022988506,0,0,0,0,0,0,0,0,0,-3605.067,,,,,,,,,,,,,,,,
41590000000,41140000000,1.26057256559E+18,0.000169366,37.04,1,8.458,-0.57,8.4771849100984,-3.85543712869952,-1.52,-1.98,5.56447368421053,-0.287878787878788,4.83314285714286,0,0,0,0,0,0,0,0,0,-3605.07,,,,,,,,,,,,,,,,
41600000000,41150000000,1.2605725656E+18,0.000169366,37.12,1,8.443,-0.589,8.46351995330548,-3.99059899060823,-1.55,-1.99,5.44709677419355,-0.295979899497487,4.77005649717514,0,0,0,0,0,0,0,0,0,-3605.073,,,,,,,,,,,,,,,,
41610000000,41160000000,1.26057256561E+18,0.000169366,37.2,1,8.427,-0.609,8.44897686113532,-4.13344901161955,-1.57,-2,5.36751592356688,-0.3045,4.73426966292135,0,0,0,0,0,0,0,0,0,-3605.076,,,,,,,,,,,,,,,,
41620000000,41170000000,1.26057256562E+18,0.000169366,37.29,1,8.411,-0.629,8.43448646925229,-4.27679075698896,-1.59,-1.98,5.28993710691824,-0.317676767676768,4.69888268156425,0,0,0,0,0,0,0,0,0,-3605.078,,,,,,,,,,,,,,,,
41630000000,41180000000,1.26057256563E+18,0.000169366,37.37,1,8.395,-0.649,8.42004904973837,-4.42062496643389,-1.61,-2,5.21428571428571,-0.3245,4.66388888888889,0,0,0,0,0,0,0,0,0,-3605.081,,,,,,,,,,,,,,,,
41640000000,41190000000,1.26057256564E+18,0.000169366,37.46,1,8.379,-0.668,8.40558534547119,-4.55815758946664,-1.64,-2,5.10914634146341,-0.334,4.60384615384615,0,0,0,0,0,0,0,0,0,-3605.084,,,,,,,,,,,,,,,,
41650000000,41200000000,1.26057256565E+18,0.000169366,37.55,1,8.363,-0.688,8.39125217116015,-4.70296865604486,-1.66,-2,5.03795180722892,-0.344,4.56994535519126,0,0,0,0,0,0,0,0,0,-3605.086,,,,,,,,,,,,,,,,
41660000000,41210000000,1.26057256566E+18,0.000169366,37.63,1,8.346,-0.708,8.37597636099816,-4.84885248381213,-1.67,-1.97,4.99760479041916,-0.359390862944162,4.53586956521739,0,0,0,0,0,0,0,0,0,-3605.09,,,,,,,,,,,,,,,,
41670000000,41220000000,1.26057256567E+18,0.000169366,37.72,1,8.329,-0.727,8.36066803551008,-4.98844146005732,-1.71,-2,4.87076023391813,-0.3635,4.50216216216216,0,0,0,0,0,0,0,0,0,-3605.092,,,,,,,,,,,,,,,,
41680000000,41230000000,1.26057256568E+18,0.000169366,37.81,1,8.312,-0.746,8.34540951661451,-5.12854171175214,-1.72,-1.98,4.83255813953488,-0.376767676767677,4.46881720430107,0,0,0,0,0,0,0,0,0,-3605.095,,,,,,,,,,,,,,,,
41690000000,41240000000,1.26057256569E+18,0.000169366,37.9,1,8.295,-0.766,8.33029297203886,-5.27600330693412,-1.76,-2,4.71306818181818,-0.383,4.43582887700535,0,0,0,0,0,0,0,0,0,-3605.098,,,,,,,,,,,,,,,,
41700000000,41250000000,1.2605725657E+18,0.000169366,37.99,1,8.277,-0.785,8.3141418077875,-5.41779097276038,-1.78,-1.98,4.65,-0.396464646464646,4.40265957446809,0,0,0,0,0,0,0,0,0,-3605.1,,,,,,,,,,,,,,,,
41710000000,41260000000,1.26057256571E+18,0.000169366,38.08,1,8.259,-0.805,8.29813870696315,-5.56700188085369,-1.8,-1.98,4.58833333333333,-0.406565656565657,4.34684210526316,0,0,0,0,0,0,0,0,0,-3605.103,,,,,,,,,,,,,,,,
41720000000,41270000000,1.26057256572E+18,0.000169366,38.17,1,8.241,-0.825,8.28219210112878,-5.71678839206333,-1.83,-1.98,4.50327868852459,-0.416666666666667,4.31465968586387,0,0,0,0,0,0,0,0,0,-3605.106,,,,,,,,,,,,,,,,
41730000000,41280000000,1.26057256573E+18,0.000169366,38.26,1,8.223,-0.843,8.26609811216876,-5.85336156782751,-1.86,-1.97,4.42096774193548,-0.427918781725888,4.2828125,0,0,0,0,0,0,0,0,0,-3605.108,,,,,,,,,,,,,,,,
41740000000,41290000000,1.26057256574E+18,0.000169366,38.35,1,8.204,-0.863,8.2492657248994,-6.0050069373449,-1.89,-1.97,4.34074074074074,-0.438071065989848,4.25077720207254,0,0,0,0,0,0,0,0,0,-3605.11,,,,,,,,,,,,,,,,
41750000000,41300000000,1.26057256575E+18,0.000169366,38.45,1,8.185,-0.883,8.23249136045705,-6.15727135643447,-1.92,-1.97,4.26302083333333,-0.448223350253807,4.21907216494845,0,0,0,0,0,0,0,0,0,-3605.113,,,,,,,,,,,,,,,,
41760000000,41310000000,1.26057256576E+18,0.000169366,38.54,1,8.166,-0.902,8.21566552386354,-6.30322474452526,-1.94,-1.95,4.20927835051546,-0.462564102564103,4.18769230769231,0,0,0,0,0,0,0,0,0,-3605.116,,,,,,,,,,,,,,,,
41770000000,41320000000,1.26057256577E+18,0.000169366,38.64,1,8.146,-0.921,8.19789954805498,-6.45056133351862,-1.97,-1.94,4.13502538071066,-0.474742268041237,4.15612244897959,0,0,0,0,0,0,0,0,0,-3605.118,,,,,,,,,,,,,,,,
