[Tag 0 SN Range]Time from start of file (s),[Tag 0 SN Range]Time from start of region (s),[Tag 0 SN Range]Time (GPS s),[Tag 0 SN Range]Seconds from midnight Sunday (),[Tag 0 SN Range]Hunter heading (deg),[Tag 0 SN Range]Number of targets (),[Tag 0 SN Range]Target 1 range forward (m),[Tag 0 SN Range]Target 1 range lateral (m),[Tag 0 SN Range]Target 1 range horizontal (m),[Tag 0 SN Range]Target 1 angle to target (deg),[Tag 0 SN Range]Target 1 range velocity forward (m/s),[Tag 0 SN Range]Target 1 range velocity lateral (m/s),[Tag 0 SN Range]Target 1 time to collision forward (),[Tag 0 SN Range]Target 1 time to collision lateral (),[Tag 0 SN Range]Target 1 time gap forward (),[Tag 1 SN Target1 ]Time from start of file (s),[Tag 1 SN Target1 ]Time from start of region (s),[Tag 1 SN Target1 ]Time (),[Tag 1 SN Target1 ]Seconds from midnight Sunday (),[Tag 1 SN Target1 ]Time from initialisation (s),[Tag 1 SN Target1 ]Latitude (deg),[Tag 1 SN Target1 ]Longitude (deg),[Tag 1 SN Target1 ]Altitude (m),[Tag 1 SN Target1 ]Distance horizontal (m),[Tag 1 SN Target1 ]Velocity forward (m/s),[Tag 1 SN Target1 ]Velocity lateral (m/s),[Tag 1 SN Target1 ]Velocity down (m/s),[Tag 1 SN Target1 ]Speed horizontal (m/s),[Tag 1 SN Target1 ]Number of GPS satellites used (),[Tag 1 SN Target1 ]GPS position mode (),[Tag 1 SN Target1 ]GPS velocity mode (),[Tag 1 SN Target1 ]GPS dual antenna attitude mode (),[Tag 1 SN Target1 ]Heading (deg),[Tag 1 SN Target1 ]Pitch (deg),[Tag 1 SN Target1 ]Roll (deg),[Tag 1 SN Target1 ]Slip angle (deg),[Tag 1 SN Target1 ]Angular rate forward (deg/s),[Tag 1 SN Target1 ]Angular rate lateral (deg/s),[Tag 1 SN Target1 ]Angular rate down (deg/s),[Tag 1 SN Target1 ]Angular rate Xv (deg/s),[Tag 1 SN Target1 ]Angular rate Yv (deg/s),[Tag 1 SN Target1 ]Angular rate Zv (deg/s),[Tag 1 SN Target1 ]Acceleration forward (m/s²),[Tag 1 SN Target1 ]Acceleration lateral (m/s²),[Tag 1 SN Target1 ]Acceleration down (m/s²),[Tag 1 SN Target1 ]Acceleration Xv (m/s²),[Tag 1 SN Target1 ]Acceleration Yv (m/s²),[Tag 1 SN Target1 ]Acceleration Zv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Time from start of file (s),[Tag 2 SN40075 Hunter Real-Time]Time from start of region (s),[Tag 2 SN40075 Hunter Real-Time]Time (),[Tag 2 SN40075 Hunter Real-Time]Seconds from midnight Sunday (),[Tag 2 SN40075 Hunter Real-Time]Time from initialisation (s),[Tag 2 SN40075 Hunter Real-Time]Latitude (deg),[Tag 2 SN40075 Hunter Real-Time]Longitude (deg),[Tag 2 SN40075 Hunter Real-Time]Altitude (m),[Tag 2 SN40075 Hunter Real-Time]Distance horizontal (m),[Tag 2 SN40075 Hunter Real-Time]Velocity forward (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity lateral (m/s),[Tag 2 SN40075 Hunter Real-Time]Velocity down (m/s),[Tag 2 SN40075 Hunter Real-Time]Speed horizontal (m/s),[Tag 2 SN40075 Hunter Real-Time]Number of GPS satellites used (),[Tag 2 SN40075 Hunter Real-Time]GPS position mode (),[Tag 2 SN40075 Hunter Real-Time]GPS velocity mode (),[Tag 2 SN40075 Hunter Real-Time]GPS dual antenna attitude mode (),[Tag 2 SN40075 Hunter Real-Time]Heading (deg),[Tag 2 SN40075 Hunter Real-Time]Pitch (deg),[Tag 2 SN40075 Hunter Real-Time]Roll (deg),[Tag 2 SN40075 Hunter Real-Time]Slip angle (deg),[Tag 2 SN40075 Hunter Real-Time]Angular rate forward (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate lateral (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate down (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Xv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Yv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Angular rate Zv (deg/s),[Tag 2 SN40075 Hunter Real-Time]Acceleration forward (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration lateral (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration down (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Xv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Yv (m/s²),[Tag 2 SN40075 Hunter Real-Time]Acceleration Zv (m/s²)
21.09,20.1,1260315511,517111.09,70.33,1,-15.634,-5.657,16.62599185,-160.1078709,-6.56,-0.24,-2.383231707,-23.57083333,-2.427639752,30.09,30.02,1.26E+18,517111.09,30.01,38.01661079,-122.0125402,0.100000001,8.636281215,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.09,20.1,1.26E+18,517111.09,20.08,38.0166094,-122.0123498,25.26078033,61.75556353,6.424594307,0.566892092,0.0337,6.449556469,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.35406062,1.741390627,-0.554107484,5.042593754,1.58274327,-3.395463775,1.378876975,1.540110553,-3.409098881,1.393433358,-1.325078519,0.85921529,-6.665934433,-1.1219,0.924,-6.6945
21.1,20.11,1260315511,517111.1,70.34,1,-15.7,-5.659,16.68874714,-160.1785119,-6.56,-0.23,-2.393292683,-24.60434783,-2.437888199,30.1,30.03,1.26E+18,517111.1,30.02,38.01661079,-122.0125402,0.100000001,8.636306988,0.005154604,-7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.1,20.11,1.26E+18,517111.1,20.09,38.01660954,-122.0123491,25.26039124,61.81993013,6.39947088,0.558276644,0.0411,6.423776176,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.36666569,1.705523469,-0.541044046,4.985743298,1.311093754,-3.586468821,1.218132556,1.274258136,-3.598174953,1.222691935,-2.532312852,-0.725171698,-9.061405505,-2.2615,-0.6389,-9.1392
21.11,20.12,1260315511,517111.11,70.35,1,-15.766,-5.659,16.75085183,-160.255062,-6.56,-0.19,-2.403353659,-29.78421053,-2.45576324,30.11,30.04,1.26E+18,517111.11,30.03,38.01661079,-122.0125402,0.100000001,8.636341143,-0.001676199,-1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.11,20.12,1.26E+18,517111.11,20.1,38.01660969,-122.0123484,25.25998688,61.88404109,6.37409201,0.554000907,0.034,6.398122065,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.37869781,1.67143248,-0.530730806,4.967350114,1.031960715,-3.413069901,1.16573928,0.997519521,-3.423995784,1.163677282,-2.541945239,-0.295618554,-10.50003955,-2.2346,-0.1977,-10.572
21.12,20.13,1260315511,517111.12,70.37,1,-15.831,-5.661,16.81271786,-160.3234813,-6.52,-0.23,-2.428067485,-24.61304348,-2.47359375,30.12,30.05,1.26E+18,517111.12,30.04,38.01661079,-122.0125402,0.100000001,8.636357906,-0.001676199,-1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.12,20.13,1.26E+18,517111.12,20.11,38.01660984,-122.0123477,25.25961494,61.94794255,6.358522527,0.552581096,0.0407,6.38248812,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.39084451,1.636195576,-0.522079143,4.966754511,0.90475193,-3.527243344,1.17280334,0.870895849,-3.538014385,1.165969113,-1.572290301,0.029115747,-9.132075686,-1.3109,0.1127,-9.1726
21.13,20.14,1260315511,517111.13,70.38,1,-15.896,-5.664,16.87494332,-160.3882004,-6.49,-0.23,-2.449306626,-24.62608696,-2.49544741,30.13,30.06,1.26E+18,517111.13,30.05,38.01661079,-122.0125402,0.100000001,8.63638368,0.003478405,-2.65E-05,0,0.003478505,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.13,20.14,1.26E+18,517111.13,20.12,38.01660999,-122.012347,25.25887871,62.01170664,6.346379185,0.552022107,0.0718,6.370341998,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.40247556,1.594541544,-0.509130297,4.97120169,1.292905042,-4.170146029,1.125703473,1.261080107,-4.180300073,1.124143194,-1.230192306,0.073020725,-6.684870769,-1.0437,0.1327,-6.7156
21.14,20.15,1260315511,517111.14,70.39,1,-15.961,-5.665,16.93652107,-160.4588199,-6.48,-0.23,-2.463117284,-24.63043478,-2.509591195,30.14,30.07,1.26E+18,517111.14,30.06,38.01661079,-122.0125402,0.100000001,8.636426847,-0.005154604,7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.14,20.15,1.26E+18,517111.14,20.13,38.01661013,-122.0123463,25.25800133,62.0753342,6.3309548,0.550883564,0.0957,6.354876976,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.41364823,1.548418441,-0.495493901,4.973025995,1.362864092,-4.616034831,1.076676778,1.333272789,-4.62548828,1.07314995,-1.553645265,0.004432576,-7.415442711,-1.3527,0.0689,-7.4544
21.15,20.16,1260315511,517111.15,70.4,1,-16.025,-5.667,16.99751494,-160.5246259,-6.46,-0.24,-2.480650155,-23.6125,-2.523622047,30.15,30.08,1.26E+18,517111.15,30.07,38.01661079,-122.0125402,0.100000001,8.63645262,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.15,20.16,1.26E+18,517111.15,20.14,38.01661029,-122.0123456,25.25703049,62.138783,6.310769024,0.552357446,0.1002,6.33489577,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.42527928,1.501264015,-0.477445731,5.002132666,1.84937593,-4.714567696,1.10794942,1.819713957,-4.724037021,1.116694743,-2.022383733,0.316206174,-9.347285221,-1.7768,0.3945,-9.3941
21.16,20.17,1260315511,517111.16,70.41,1,-16.09,-5.67,17.05980656,-160.5879098,-6.44,-0.24,-2.498447205,-23.625,-2.541864139,30.16,30.09,1.26E+18,517111.16,30.08,38.01661079,-122.0125402,0.100000001,8.636470012,-0.003478405,2.65E-05,0,0.003478505,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.16,20.17,1.26E+18,517111.16,20.15,38.01661043,-122.0123449,25.25609589,62.20201492,6.287655099,0.548107286,0.0972,6.311499682,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.43616547,1.454052292,-0.459970518,4.981992175,1.745801733,-4.721797353,1.039050477,1.718873385,-4.730339557,1.045075018,-2.328816225,-0.302532399,-10.09905611,-2.0718,-0.221,-10.157
21.17,20.18,1260315511,517111.17,70.43,1,-16.154,-5.671,17.12051276,-160.6559395,-6.42,-0.24,-2.516199377,-23.62916667,-2.560063391,30.17,30.1,1.26E+18,517111.17,30.09,38.01661079,-122.0125402,0.100000001,8.636495786,0.001676199,1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.17,20.18,1.26E+18,517111.17,20.16,38.01661057,-122.0123442,25.2550602,62.26502164,6.265553204,0.555811244,0.0998,6.290157636,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.44877055,1.406267612,-0.441865052,5.069384205,1.807636688,-4.784383681,1.213337558,1.77731508,-4.793937872,1.220400104,-2.21732196,0.910280479,-9.537061123,-1.9826,0.9842,-9.5813
21.18,20.19,1260315511,517111.18,70.44,1,-16.218,-5.673,17.18157307,-160.7203405,-6.39,-0.25,-2.538028169,-22.692,-2.578378378,30.18,30.11,1.26E+18,517111.18,30.1,38.01661079,-122.0125402,0.100000001,8.636529941,-0.005154604,7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.18,20.19,1.26E+18,517111.18,20.17,38.01661072,-122.0123435,25.25393677,62.32781096,6.243630792,0.545529493,0.1153,6.26741796,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.45965674,1.356019214,-0.424217952,4.993466409,1.805731366,-5.026173965,1.034145759,1.780752827,-5.034007188,1.03934544,-2.209536326,-0.876739917,-8.245056856,-2.0138,-0.8153,-8.3013
21.19,20.2,1260315511,517111.19,70.45,1,-16.283,-5.675,17.24359922,-160.785379,-6.39,-0.21,-2.548200313,-27.02380952,-2.596969697,30.19,30.12,1.26E+18,517111.19,30.11,38.01661079,-122.0125402,0.100000001,8.636555714,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.19,20.2,1.26E+18,517111.19,20.18,38.01661086,-122.0123428,25.25271988,62.39038035,6.222974709,0.54131379,0.1183,6.246473793,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.4697408,1.305942702,-0.40754488,4.971436329,1.669186456,-5.00978779,0.968459364,1.646680703,-5.016818454,0.970590505,-2.074506369,-0.311316018,-9.502315233,-1.8574,-0.2434,-9.5491
21.2,20.21,1260315511,517111.2,70.46,1,-16.346,-5.676,17.30343006,-160.8509068,-6.35,-0.25,-2.574173228,-22.704,-2.619551282,30.2,30.13,1.26E+18,517111.2,30.12,38.01661079,-122.0125402,0.100000001,8.636555714,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.2,20.21,1.26E+18,517111.2,20.19,38.01661101,-122.0123421,25.25166321,62.452765,6.207358039,0.536130089,0.1228,6.230467824,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.47890813,1.255350529,-0.391158287,4.936391291,1.638179965,-5.060563034,0.875515341,1.618605771,-5.066665782,0.876625427,-1.571694656,-0.418353766,-9.348873326,-1.3665,-0.3543,-9.3837
21.21,20.22,1260315511,517111.21,70.47,1,-16.409,-5.679,17.3639374,-160.9097461,-6.32,-0.27,-2.596360759,-21.03333333,-2.638102894,30.21,30.14,1.26E+18,517111.21,30.13,38.01661079,-122.0125402,0.100000001,8.636581486,0.005154604,-7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.21,20.22,1.26E+18,517111.21,20.2,38.01661115,-122.0123414,25.25027084,62.51497871,6.189081246,0.539867174,0.1422,6.212582655,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.48910677,1.201206017,-0.374370623,4.985233276,1.719059034,-5.41598508,0.974760313,1.698246905,-5.422472573,0.975174167,-1.835136946,0.516695118,-7.862901796,-1.6699,0.5683,-7.8961
21.22,20.23,1260315511,517111.22,70.48,1,-16.473,-5.682,17.42540826,-160.969249,-6.3,-0.29,-2.614761905,-19.59310345,-2.652657005,30.22,30.15,1.26E+18,517111.22,30.14,38.01661079,-122.0125402,0.100000001,8.63660726,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.22,20.23,1.26E+18,517111.22,20.21,38.01661129,-122.0123407,25.24878311,62.57699019,6.166639236,0.530643745,0.1455,6.189428265,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.49770114,1.147061506,-0.356207861,4.918227573,1.811850963,-5.418402125,0.819790413,1.795076772,-5.423618489,0.822194436,-2.255362444,-0.826007847,-9.461695152,-2.0655,-0.7669,-9.5099
21.23,20.24,1260315511,517111.23,70.49,1,-16.536,-5.683,17.48530197,-161.0334657,-6.29,-0.26,-2.628934817,-21.85769231,-2.671405493,30.23,30.16,1.26E+18,517111.23,30.15,38.01661079,-122.0125402,0.100000001,8.636615641,0.001676199,1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.23,20.24,1.26E+18,517111.23,20.22,38.01661144,-122.0123401,25.24755478,62.63878581,6.146842116,0.530687636,0.1319,6.169708046,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.50681117,1.096182854,-0.338331578,4.934395709,1.789235278,-5.094042113,0.875516886,1.77215846,-5.099324377,0.879490216,-1.988128774,0.099069771,-11.16338872,-1.7742,0.1652,-11.1986
21.24,20.25,1260315511,517111.24,70.5,1,-16.598,-5.686,17.54491949,-161.0900069,-6.25,-0.29,-2.65568,-19.60689655,-2.690113452,30.24,30.17,1.26E+18,517111.24,30.16,38.01661079,-122.0125402,0.100000001,8.636624023,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.24,20.25,1.26E+18,517111.24,20.23,38.01661158,-122.0123394,25.24630737,62.70040422,6.130480154,0.537366517,0.1358,6.153986488,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.51781196,1.044731244,-0.321142844,5.009451165,1.756750615,-5.142010236,1.055808603,1.737208035,-5.148025789,1.058826005,-1.641301788,0.825824598,-9.407614977,-1.4695,0.8787,-9.4312
21.25,20.26,1260315511,517111.25,70.51,1,-16.661,-5.689,17.60550033,-161.1472168,-6.24,-0.28,-2.670032051,-20.31785714,-2.709105691,30.25,30.18,1.26E+18,517111.25,30.17,38.01661079,-122.0125402,0.100000001,8.636649795,0.005154604,-7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.25,20.26,1.26E+18,517111.25,20.24,38.01661172,-122.0123387,25.24499702,62.76184356,6.111503249,0.527031348,0.1277,6.134185684,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.52663551,0.995800648,-0.302750899,4.928762856,1.83819288,-4.897638409,0.849499407,1.823151704,-4.902226895,0.855425988,-1.902843156,-0.945331279,-10.60788576,-1.7182,-0.8891,-10.6442
21.26,20.27,1260315511,517111.26,70.52,1,-16.723,-5.69,17.66450761,-161.2091304,-6.24,-0.23,-2.679967949,-24.73913043,-2.728058728,30.26,30.19,1.26E+18,517111.26,30.18,38.01661079,-122.0125402,0.100000001,8.636692962,-0.003478405,2.65E-05,0,0.003478505,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.26,20.27,1.26E+18,517111.26,20.25,38.01661186,-122.012338,25.24371529,62.82310224,6.094640507,0.525697989,0.1346,6.117270739,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.53568824,0.946182503,-0.284702728,4.929890256,1.803977254,-4.964848523,0.871063065,1.789347194,-4.969262957,0.876052469,-1.705022515,-0.033187804,-9.107234192,-1.5544,0.0122,-9.1342
21.27,20.28,1260315511,517111.27,70.53,1,-16.785,-5.693,17.72417767,-161.2645087,-6.2,-0.28,-2.707258065,-20.33214286,-2.747135843,30.27,30.2,1.26E+18,517111.27,30.19,38.01661079,-122.0125402,0.100000001,8.636736129,-0.005154604,7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.27,20.28,1.26E+18,517111.27,20.26,38.01661201,-122.0123374,25.24260902,62.88419664,6.07922748,0.518856189,0.1212,6.10132924,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.54359506,0.900403175,-0.270550671,4.878317025,1.450843151,-4.578864341,0.761531856,1.438697024,-4.582516445,0.762606825,-1.540515262,-0.568007162,-11.13790939,-1.3653,-0.5153,-11.1633
21.28,20.29,1260315511,517111.28,70.54,1,-16.847,-5.695,17.78354391,-161.3225675,-6.18,-0.27,-2.72605178,-21.09259259,-2.766338259,30.28,30.21,1.26E+18,517111.28,30.2,38.01661079,-122.0125402,0.100000001,8.636761901,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.28,20.29,1.26E+18,517111.28,20.27,38.01661214,-122.0123367,25.24145889,62.94512847,6.062608716,0.525479643,0.1126,6.08533921,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.55350723,0.85703027,-0.25616943,4.953759827,1.437858652,-4.338642307,0.967454018,1.423227163,-4.343020087,0.969444589,-1.675869,0.768259607,-10.65566694,-1.5163,0.816,-10.676
21.29,20.3,1260315511,517111.29,70.54,1,-16.909,-5.697,17.84292829,-161.3802398,-6.16,-0.29,-2.744967532,-19.64482759,-2.781085526,30.29,30.22,1.26E+18,517111.29,30.21,38.01661079,-122.0125402,0.100000001,8.636787674,-0.005154604,7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.29,20.3,1.26E+18,517111.29,20.28,38.01661228,-122.012336,25.24050713,63.00588076,6.043636864,0.510155619,0.1049,6.065130279,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.5606692,0.81549083,-0.241501711,4.825014368,1.466386944,-4.156153602,0.687137785,1.456458715,-4.159100635,0.690414143,-1.901790528,-1.463892815,-10.57422764,-1.7511,-1.4192,-10.6063
21.3,20.31,1260315511,517111.3,70.55,1,-16.971,-5.7,17.90264899,-161.4344956,-6.16,-0.24,-2.755032468,-23.75,-2.80049505,30.3,30.23,1.26E+18,517111.3,30.22,38.01661079,-122.0125402,0.100000001,8.63683922,-0.005154604,7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.3,20.31,1.26E+18,517111.3,20.29,38.01661243,-122.0123353,25.23991776,63.06646153,6.029216077,0.513403953,0.0707,6.051035458,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.5688625,0.781514433,-0.228495569,4.867148411,1.337415409,-3.399565787,0.798683273,1.326397296,-3.402796345,0.803286829,-1.447562357,0.449834106,-13.21358419,-1.2672,0.5026,-13.2302
21.31,20.32,1260315511,517111.31,70.56,1,-17.032,-5.703,17.96143739,-161.4873778,-6.11,-0.3,-2.787561375,-19.01,-2.81986755,30.31,30.24,1.26E+18,517111.31,30.23,38.01661079,-122.0125402,0.100000001,8.636873375,0.001676199,1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.31,20.32,1.26E+18,517111.31,20.3,38.01661256,-122.0123347,25.23925591,63.12690845,6.015788006,0.518272962,0.0637,6.038071894,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.57808712,0.749657979,-0.217666666,4.923995303,1.08338706,-3.186180843,0.906724958,1.071431077,-3.189656045,0.908711063,-1.350219689,0.589272624,-10.49434698,-1.2128,0.6292,-10.5088
21.32,20.33,1260315511,517111.32,70.57,1,-17.093,-5.704,18.01960779,-161.5459469,-6.11,-0.27,-2.797545008,-21.12592593,-2.834660033,30.32,30.25,1.26E+18,517111.32,30.24,38.01661079,-122.0125402,0.100000001,8.636907529,0.005154604,-7.58E-06,0,0.00515461,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.32,20.33,1.26E+18,517111.32,20.31,38.0166127,-122.012334,25.23881531,63.18721921,6.00207281,0.517930445,0.0474,6.024377973,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.58754092,0.722041413,-0.206837764,4.931946011,1.083226602,-2.769730347,0.929203461,1.071431077,-2.773115728,0.93277529,-1.37608111,0.060868895,-11.43276123,-1.2319,0.1022,-11.4489
21.33,20.34,1260315511,517111.33,70.58,1,-17.154,-5.707,18.07842817,-161.5981244,-6.11,-0.25,-2.807528642,-22.828,-2.849501661,30.33,30.26,1.26E+18,517111.33,30.25,38.01661079,-122.0125402,0.100000001,8.636950695,-0.003478405,2.65E-05,0,0.003478505,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.33,20.34,1.26E+18,517111.33,20.32,38.01661284,-122.0123334,25.23861885,63.24740177,5.989890748,0.516829324,0.0309,6.012146349,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.59728121,0.69860744,-0.198186101,4.931472159,0.899252857,-2.341780634,0.957490116,0.887511625,-2.345116255,0.960277265,-1.231241714,0.024161633,-11.44539075,-1.0916,0.0638,-11.4594
21.34,20.35,1260315511,517111.34,70.59,1,-17.216,-5.709,18.13789781,-161.6539561,-6.1,-0.24,-2.822295082,-23.7875,-2.869333333,30.34,30.27,1.26E+18,517111.34,30.26,38.01661079,-122.0125402,0.100000001,8.636976469,-0.001676199,-1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.34,20.35,1.26E+18,517111.34,20.33,38.01661298,-122.0123327,25.23850822,63.30746257,5.977686704,0.517259479,0.009,6.000024642,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.60753715,0.680387382,-0.189763622,4.945582842,0.846343355,-1.824349453,1.015361274,0.83422655,-1.827735366,1.019291918,-1.226631809,0.154353683,-11.98725631,-1.0842,0.1941,-12.0004
21.35,20.36,1260315511,517111.35,70.6,1,-17.277,-5.71,18.19612126,-161.7114244,-6.09,-0.23,-2.836945813,-24.82608696,-2.884307179,30.35,30.28,1.26E+18,517111.35,30.27,38.01661079,-122.0125402,0.100000001,8.637002243,0.003478405,-2.65E-05,0,0.003478505,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.35,20.36,1.26E+18,517111.35,20.34,38.01661311,-122.012332,25.23870468,63.36738686,5.962980611,0.507744511,-0.0119,5.984558652,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.6163607,0.666808282,-0.181513029,4.866964166,0.826595005,-1.359727806,0.865646778,0.816464858,-1.362493637,0.870895849,-1.477913838,-0.861707674,-11.88493512,-1.3395,-0.824,-11.904
21.36,20.37,1260315511,517111.36,70.61,1,-17.337,-5.712,18.253726,-161.7645627,-6.08,-0.21,-2.851480263,-27.2,-2.89916388,30.36,30.29,1.26E+18,517111.36,30.28,38.01661079,-122.0125402,0.100000001,8.637028017,-0.001676199,-1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.36,20.37,1.26E+18,517111.36,20.35,38.01661326,-122.0123314,25.2391243,63.42716197,5.949552658,0.502780047,-0.031,5.970759132,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.624554,0.657354478,-0.176585592,4.830429032,0.522730485,-0.948017893,0.812873919,0.513370184,-0.950536982,0.8158919,-1.346896608,-0.377353881,-11.71541114,-1.2124,-0.3412,-11.7312
21.37,20.38,1260315511,517111.37,70.62,1,-17.398,-5.715,18.31260847,-161.8153705,-6.05,-0.25,-2.875702479,-22.86,-2.919127517,30.37,30.3,1.26E+18,517111.37,30.29,38.01661079,-122.0125402,0.100000001,8.63704478,-0.001676199,-1.89E-05,0,0.001676305,8,RTK Integer (6),RTK Integer (6),,342.0007997,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21.37,20.38,1.26E+18,517111.37,20.36,38.01661339,-122.0123307,25.23966408,63.48681949,5.939334153,0.504910431,-0.054,5.96075706,14,RTK Integer (6),gxInteger (24),RTK Integer (6),70.63349214,0.652942703,-0.17417917,4.859104887,0.243301411,-0.443062815,0.885574581,0.233193823,-0.445761165,0.886938667,-1.035590602,0.307101396,-12.09427351,-0.8977,0.3439,-12.1043
