,timestamp_sec,position_x,position_y,heading
3336,35.28917694091797,586624.1386,4208095.652953,0.208125
3337,35.30554819107056,586624.156501,4208095.658044999,0.208119
3338,35.31236791610718,586624.174345,4208095.662955999,0.208117
3339,35.320425033569336,586624.192148,4208095.667861,0.208116
3340,35.337459087371826,586624.209892,4208095.672913,0.208105
3341,35.34776997566223,586624.227596,4208095.677794999,0.208101
3342,35.35336422920227,586624.245246,4208095.6826639995,0.20809899999999998
3343,35.36166286468506,586624.2628479999,4208095.687526001,0.208096
3344,35.37702202796936,586624.280424,4208095.692531,0.208096
3345,35.38503408432007,586624.2979369999,4208095.69736,0.20809299999999997
3346,35.39265990257263,586624.315404,4208095.702179,0.20808800000000002
3347,35.40089797973633,586624.3328140001,4208095.706986,0.20808200000000002
3348,35.411154985427856,586624.3501779999,4208095.711771,0.208076
3349,35.42855095863342,586624.367504,4208095.716709,0.208067
3350,35.43250393867493,586624.384775,4208095.721473999,0.20805900000000002
3351,35.44038414955139,586624.401997,4208095.726218,0.208056
3352,35.45660901069641,586624.419149,4208095.731119,0.20804499999999998
3353,35.46547889709473,586624.436268,4208095.735841,0.208037
3354,35.473434925079346,586624.453331,4208095.740541,0.208027
3355,35.48178505897522,586624.4703319999,4208095.7452300005,0.20801999999999998
3356,35.49810194969177,586624.487295,4208095.749908,0.208013
3357,35.50451707839966,586624.504201,4208095.75472,0.208
3358,35.512377977371216,586624.521058,4208095.759349,0.20799299999999998
3359,35.520761013031006,586624.537871,4208095.763963,0.207988
3360,35.52987599372864,586624.5546319999,4208095.768558,0.207985
3361,35.54441595077515,586624.571338,4208095.773302,0.20799299999999998
3362,35.55231189727783,586624.5879970001,4208095.777864,0.20799600000000001
3363,35.560556173324585,586624.604608,4208095.782408999,0.207998
3364,35.57654809951782,586624.621173,4208095.786944999,0.208004
3365,35.587390184402466,586624.6376850001,4208095.791628,0.208017
3366,35.59337592124939,586624.6541439999,4208095.796137,0.208021
3367,35.6006441116333,586624.670557,4208095.800635,0.20803400000000002
3368,35.61651802062988,586624.686922,4208095.805269,0.20805300000000002
3369,35.62446999549866,586624.703237,4208095.809736,0.20807199999999998
3370,35.63236403465271,586624.719506,4208095.814188,0.20808800000000002
3371,35.640774965286255,586624.735717,4208095.818626001,0.208101
3372,35.653960943222046,586624.7518770001,4208095.823061,0.208116
3373,35.66451597213745,586624.767999,4208095.82765,0.208137
3374,35.6728720664978,586624.784065,4208095.832069,0.20815100000000003
3375,35.681243896484375,586624.800076,4208095.836475,0.20815999999999998
3376,35.68911790847778,586624.816041,4208095.840864,0.208173
3377,35.70546889305115,586624.831954,4208095.845414,0.20818699999999998
3378,35.71358299255371,586624.847813,4208095.849789,0.20819899999999997
3379,35.72052001953125,586624.863629,4208095.854155,0.20820300000000003
3380,35.73653507232666,586624.879389,4208095.858665,0.20821599999999998
3381,35.747761964797974,586624.895096,4208095.8630059995,0.208222
3382,35.755435943603516,586624.910759,4208095.867335,0.20823200000000003
3383,35.760704040527344,586624.9263630001,4208095.871641001,0.20824
